,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
5842,2001-04-11 04:00:00,28079002,38,59,0.78
5843,2001-04-12 04:00:00,28079002,38,59,0.54
5844,2001-04-13 04:00:00,28079002,38,59,0.37
5845,2001-04-14 04:00:00,28079002,38,59,0.41
5846,2001-04-15 04:00:00,28079002,38,59,1.83
5847,2001-04-16 04:00:00,28079002,38,59,3.68
5848,2001-04-17 04:00:00,28079002,38,59,1.84
5849,2001-04-18 04:00:00,28079002,38,59,1.42
5850,2001-04-19 04:00:00,28079002,38,59,2.23
5851,2001-04-20 04:00:00,28079002,38,59,0.86
5852,2001-04-21 04:00:00,28079002,38,59,1.22
5853,2001-04-22 04:00:00,28079002,38,59,1.71
5854,2001-04-23 04:00:00,28079002,38,59,2.78
5855,2001-04-24 04:00:00,28079002,38,59,3.24
5856,2001-04-25 04:00:00,28079002,38,59,1.57
5857,2001-04-26 04:00:00,28079002,38,59,1.71
5858,2001-04-27 04:00:00,28079002,38,59,1.65
5859,2001-04-28 04:00:00,28079002,38,59,2.23
5860,2001-04-29 04:00:00,28079002,38,59,3.51
5861,2001-04-30 04:00:00,28079002,38,59,1.28
5862,2001-05-01 04:00:00,28079002,38,59,0.91
5863,2001-05-02 04:00:00,28079002,38,59,2.13
5864,2001-05-03 04:00:00,28079002,38,59,2.09
5865,2001-05-04 04:00:00,28079002,38,59,1.67
5866,2001-05-05 04:00:00,28079002,38,59,1.16
5867,2001-05-06 04:00:00,28079002,38,59,0.78
5868,2001-05-07 04:00:00,28079002,38,59,1.6
5869,2001-05-08 04:00:00,28079002,38,59,1.57
5870,2001-05-09 04:00:00,28079002,38,59,2.33
5871,2001-05-10 04:00:00,28079002,38,59,3.07
5872,2001-05-12 04:00:00,28079002,38,59,4.68
5873,2001-05-13 04:00:00,28079002,38,59,2.45
5874,2001-05-14 04:00:00,28079002,38,59,3.61
5875,2001-05-15 04:00:00,28079002,38,59,1.64
5876,2001-05-16 04:00:00,28079002,38,59,2.37
5877,2001-05-17 04:00:00,28079002,38,59,2.46
5878,2001-05-18 04:00:00,28079002,38,59,1.19
5879,2001-05-19 04:00:00,28079002,38,59,1.17
5880,2001-05-20 04:00:00,28079002,38,59,1.3
5881,2001-05-21 04:00:00,28079002,38,59,2.57
5882,2001-05-22 04:00:00,28079002,38,59,2.85
5883,2001-05-23 04:00:00,28079002,38,59,2.29
5884,2001-05-24 04:00:00,28079002,38,59,1.54
5885,2001-05-25 04:00:00,28079002,38,59,2.08
5886,2001-05-26 04:00:00,28079002,38,59,1.17
5887,2001-05-27 04:00:00,28079002,38,59,1.1
