,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
4442,2001-04-11 04:00:00,28079002,20,59,4.34
4443,2001-04-12 04:00:00,28079002,20,59,2.84
4444,2001-04-13 04:00:00,28079002,20,59,2.08
4445,2001-04-14 04:00:00,28079002,20,59,2.26
4446,2001-04-15 04:00:00,28079002,20,59,9.5
4447,2001-04-16 04:00:00,28079002,20,59,20.39
4448,2001-04-17 04:00:00,28079002,20,59,9.6
4449,2001-04-18 04:00:00,28079002,20,59,8.09
4450,2001-04-19 04:00:00,28079002,20,59,12.71
4451,2001-04-20 04:00:00,28079002,20,59,5.08
4452,2001-04-21 04:00:00,28079002,20,59,6.59
4453,2001-04-22 04:00:00,28079002,20,59,9.38
4454,2001-04-23 04:00:00,28079002,20,59,14.0
4455,2001-04-24 04:00:00,28079002,20,59,16.37
4456,2001-04-25 04:00:00,28079002,20,59,7.26
4457,2001-04-26 04:00:00,28079002,20,59,7.02
4458,2001-04-27 04:00:00,28079002,20,59,10.24
4459,2001-04-28 04:00:00,28079002,20,59,13.48
4460,2001-04-29 04:00:00,28079002,20,59,18.29
4461,2001-04-30 04:00:00,28079002,20,59,6.52
4462,2001-05-01 04:00:00,28079002,20,59,4.83
4463,2001-05-02 04:00:00,28079002,20,59,11.05
4464,2001-05-03 04:00:00,28079002,20,59,11.82
4465,2001-05-04 04:00:00,28079002,20,59,9.15
4466,2001-05-05 04:00:00,28079002,20,59,6.83
4467,2001-05-06 04:00:00,28079002,20,59,4.25
4468,2001-05-07 04:00:00,28079002,20,59,8.77
4469,2001-05-08 04:00:00,28079002,20,59,15.49
4470,2001-05-09 04:00:00,28079002,20,59,12.06
4471,2001-05-10 04:00:00,28079002,20,59,17.05
4472,2001-05-12 04:00:00,28079002,20,59,25.61
4473,2001-05-13 04:00:00,28079002,20,59,12.21
4474,2001-05-14 04:00:00,28079002,20,59,18.67
4475,2001-05-15 04:00:00,28079002,20,59,8.25
4476,2001-05-16 04:00:00,28079002,20,59,11.49
4477,2001-05-17 04:00:00,28079002,20,59,11.92
4478,2001-05-18 04:00:00,28079002,20,59,6.12
4479,2001-05-19 04:00:00,28079002,20,59,5.92
4480,2001-05-20 04:00:00,28079002,20,59,6.69
4481,2001-05-21 04:00:00,28079002,20,59,13.08
4482,2001-05-22 04:00:00,28079002,20,59,15.92
4483,2001-05-23 04:00:00,28079002,20,59,13.35
4484,2001-05-24 04:00:00,28079002,20,59,8.3
4485,2001-05-25 04:00:00,28079002,20,59,10.77
4486,2001-05-26 04:00:00,28079002,20,59,6.6
4487,2001-05-27 04:00:00,28079002,20,59,6.03
4488,2001-05-28 04:00:00,28079002,20,59,10.54
4489,2001-05-29 04:00:00,28079002,20,59,16.43
4490,2001-05-30 04:00:00,28079002,20,59,15.82
4491,2001-05-31 04:00:00,28079002,20,59,16.01
4492,2001-06-01 04:00:00,28079002,20,59,9.15
4493,2001-06-02 04:00:00,28079002,20,59,8.51
4494,2001-06-03 04:00:00,28079002,20,59,13.21
4495,2001-06-04 04:00:00,28079002,20,59,15.58
4496,2001-06-05 04:00:00,28079002,20,59,18.3
4497,2001-06-06 04:00:00,28079002,20,59,7.86
4498,2001-06-07 04:00:00,28079002,20,59,12.87
4499,2001-06-08 04:00:00,28079002,20,59,19.55
4500,2001-06-09 04:00:00,28079002,20,59,11.67
4501,2001-06-10 04:00:00,28079002,20,59,9.8
4502,2001-06-11 04:00:00,28079002,20,59,5.55
4503,2001-06-12 04:00:00,28079002,20,59,11.96
4504,2001-06-13 04:00:00,28079002,20,59,21.91
4505,2001-06-14 04:00:00,28079002,20,59,22.33
4506,2001-06-15 04:00:00,28079002,20,59,15.68
4507,2001-06-16 04:00:00,28079002,20,59,5.58
4508,2001-06-17 04:00:00,28079002,20,59,5.25
4509,2001-06-18 04:00:00,28079002,20,59,3.61
4510,2001-06-19 04:00:00,28079002,20,59,10.37
4511,2001-06-20 04:00:00,28079002,20,59,24.08
4512,2001-06-21 04:00:00,28079002,20,59,20.85
4513,2001-06-22 04:00:00,28079002,20,59,10.59
4514,2001-06-23 04:00:00,28079002,20,59,12.67
4515,2001-06-24 04:00:00,28079002,20,59,8.59
4516,2001-06-25 04:00:00,28079002,20,59,12.34
4517,2001-06-26 04:00:00,28079002,20,59,15.18
4518,2001-06-27 04:00:00,28079002,20,59,11.66
4519,2001-06-28 04:00:00,28079002,20,59,12.35
4520,2001-06-29 04:00:00,28079002,20,59,17.89
4521,2001-07-01 04:00:00,28079002,20,59,10.4
4522,2001-07-02 04:00:00,28079002,20,59,11.26
4523,2001-07-03 04:00:00,28079002,20,59,10.35
4524,2001-07-04 04:00:00,28079002,20,59,12.37
4525,2001-07-05 04:00:00,28079002,20,59,8.81
4526,2001-07-06 04:00:00,28079002,20,59,11.7
4527,2001-07-07 04:00:00,28079002,20,59,10.97
4528,2001-07-08 04:00:00,28079002,20,59,11.47
4529,2001-07-09 04:00:00,28079002,20,59,8.87
4530,2001-07-10 04:00:00,28079002,20,59,13.01
4531,2001-07-11 04:00:00,28079002,20,59,21.29
4532,2001-07-12 04:00:00,28079002,20,59,13.94
4533,2001-07-13 04:00:00,28079002,20,59,15.41
4534,2001-07-14 04:00:00,28079002,20,59,10.59
4535,2001-07-15 04:00:00,28079002,20,59,6.79
4536,2001-07-16 04:00:00,28079002,20,59,6.47
4537,2001-07-17 04:00:00,28079002,20,59,12.27
4538,2001-07-18 04:00:00,28079002,20,59,8.73
4539,2001-07-19 04:00:00,28079002,20,59,8.33
4540,2001-07-20 04:00:00,28079002,20,59,11.71
4541,2001-07-21 04:00:00,28079002,20,59,12.36
4542,2001-07-22 04:00:00,28079002,20,59,13.57
4543,2001-07-23 04:00:00,28079002,20,59,15.58
4544,2001-07-24 04:00:00,28079002,20,59,19.07
4545,2001-07-25 04:00:00,28079002,20,59,16.63
4546,2001-07-26 04:00:00,28079002,20,59,19.31
4547,2001-07-29 04:00:00,28079002,20,59,5.04
4548,2001-07-30 04:00:00,28079002,20,59,9.55
4549,2001-07-31 04:00:00,28079002,20,59,15.07
