,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
231730,2004-01-01 04:00:00,28079001,9,47,25.28
231731,2004-01-02 04:00:00,28079001,9,47,20.27
231732,2004-01-03 04:00:00,28079001,9,47,19.69
231733,2004-01-04 04:00:00,28079001,9,47,31.25
231734,2004-01-05 04:00:00,28079001,9,47,43.24
231735,2004-01-06 04:00:00,28079001,9,47,35.57
231736,2004-01-07 04:00:00,28079001,9,47,40.28
231737,2004-01-08 04:00:00,28079001,9,47,29.39
231738,2004-01-09 04:00:00,28079001,9,47,19.76
231739,2004-01-10 04:00:00,28079001,9,47,24.73
231740,2004-01-11 04:00:00,28079001,9,47,30.88
231741,2004-01-12 04:00:00,28079001,9,47,30.89
231742,2004-01-13 04:00:00,28079001,9,47,15.34
231743,2004-01-14 04:00:00,28079001,9,47,19.21
231744,2004-01-15 04:00:00,28079001,9,47,24.17
231745,2004-01-16 04:00:00,28079001,9,47,38.59
231746,2004-01-17 04:00:00,28079001,9,47,15.51
231747,2004-01-18 04:00:00,28079001,9,47,6.67
231748,2004-01-19 04:00:00,28079001,9,47,16.03
231749,2004-01-20 04:00:00,28079001,9,47,29.91
231750,2004-01-21 04:00:00,28079001,9,47,50.99
231751,2004-01-22 04:00:00,28079001,9,47,43.98
231752,2004-01-23 04:00:00,28079001,9,47,45.36
231753,2004-01-24 04:00:00,28079001,9,47,29.29
231754,2004-01-25 04:00:00,28079001,9,47,23.59
231755,2004-01-26 04:00:00,28079001,9,47,9.71
231756,2004-01-27 04:00:00,28079001,9,47,13.91
231757,2004-01-28 04:00:00,28079001,9,47,11.48
231758,2004-01-29 04:00:00,28079001,9,47,30.18
231759,2004-01-30 04:00:00,28079001,9,47,20.63
231760,2004-01-31 04:00:00,28079001,9,47,24.32
231761,2004-02-01 04:00:00,28079001,9,47,21.05
231762,2004-02-02 04:00:00,28079001,9,47,19.8
231763,2004-02-03 04:00:00,28079001,9,47,30.79
231764,2004-02-04 04:00:00,28079001,9,47,37.05
231765,2004-02-05 04:00:00,28079001,9,47,25.21
231766,2004-02-06 04:00:00,28079001,9,47,33.04
231767,2004-02-07 04:00:00,28079001,9,47,36.53
231768,2004-02-08 04:00:00,28079001,9,47,25.26
231769,2004-02-09 04:00:00,28079001,9,47,30.67
231770,2004-02-10 04:00:00,28079001,9,47,17.67
231771,2004-02-11 04:00:00,28079001,9,47,29.63
231772,2004-02-12 04:00:00,28079001,9,47,46.7
231773,2004-02-13 04:00:00,28079001,9,47,28.34
231774,2004-02-14 04:00:00,28079001,9,47,24.68
231775,2004-02-15 04:00:00,28079001,9,47,35.28
231776,2004-02-16 04:00:00,28079001,9,47,36.25
231777,2004-02-17 04:00:00,28079001,9,47,15.74
231778,2004-02-18 04:00:00,28079001,9,47,15.63
231779,2004-02-19 04:00:00,28079001,9,47,8.12
231780,2004-02-20 04:00:00,28079001,9,47,13.28
231781,2004-02-21 04:00:00,28079001,9,47,12.82
231782,2004-02-22 04:00:00,28079001,9,47,11.85
231783,2004-02-23 04:00:00,28079001,9,47,13.84
231784,2004-02-24 04:00:00,28079001,9,47,12.22
231785,2004-02-25 04:00:00,28079001,9,47,15.87
231786,2004-02-26 04:00:00,28079001,9,47,9.29
231787,2004-02-27 04:00:00,28079001,9,47,11.83
231788,2004-02-28 04:00:00,28079001,9,47,9.98
231789,2004-02-29 04:00:00,28079001,9,47,7.59
231790,2004-03-01 04:00:00,28079001,9,47,8.54
231791,2004-03-02 04:00:00,28079001,9,47,17.76
231792,2004-03-03 04:00:00,28079001,9,47,29.17
231793,2004-03-04 04:00:00,28079001,9,47,29.29
231794,2004-03-05 04:00:00,28079001,9,47,23.43
231795,2004-03-06 04:00:00,28079001,9,47,16.87
231796,2004-03-07 04:00:00,28079001,9,47,11.08
231797,2004-03-08 04:00:00,28079001,9,47,24.54
231798,2004-03-09 04:00:00,28079001,9,47,21.63
231799,2004-03-10 04:00:00,28079001,9,47,12.52
231800,2004-03-11 04:00:00,28079001,9,47,13.03
231801,2004-03-12 04:00:00,28079001,9,47,13.83
231802,2004-03-13 04:00:00,28079001,9,47,7.45
231803,2004-03-14 04:00:00,28079001,9,47,11.13
231804,2004-03-15 04:00:00,28079001,9,47,17.21
231805,2004-03-16 04:00:00,28079001,9,47,26.78
231806,2004-03-17 04:00:00,28079001,9,47,24.06
231807,2004-03-18 04:00:00,28079001,9,47,34.33
