,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
4793,2001-04-11 04:00:00,28079002,30,59,1.05
4794,2001-04-12 04:00:00,28079002,30,59,0.78
4795,2001-04-13 04:00:00,28079002,30,59,0.65
4796,2001-04-14 04:00:00,28079002,30,59,0.73
4797,2001-04-15 04:00:00,28079002,30,59,2.22
4798,2001-04-16 04:00:00,28079002,30,59,3.88
4799,2001-04-17 04:00:00,28079002,30,59,1.94
4800,2001-04-18 04:00:00,28079002,30,59,1.7
4801,2001-04-19 04:00:00,28079002,30,59,2.47
4802,2001-04-20 04:00:00,28079002,30,59,1.12
4803,2001-04-21 04:00:00,28079002,30,59,1.63
4804,2001-04-22 04:00:00,28079002,30,59,2.03
4805,2001-04-23 04:00:00,28079002,30,59,3.09
4806,2001-04-24 04:00:00,28079002,30,59,3.66
4807,2001-04-25 04:00:00,28079002,30,59,1.67
4808,2001-04-26 04:00:00,28079002,30,59,1.43
4809,2001-04-27 04:00:00,28079002,30,59,1.88
4810,2001-04-28 04:00:00,28079002,30,59,2.83
4811,2001-04-29 04:00:00,28079002,30,59,4.15
4812,2001-04-30 04:00:00,28079002,30,59,1.52
4813,2001-05-01 04:00:00,28079002,30,59,1.37
4814,2001-05-02 04:00:00,28079002,30,59,2.74
4815,2001-05-03 04:00:00,28079002,30,59,2.6
4816,2001-05-04 04:00:00,28079002,30,59,1.97
4817,2001-05-05 04:00:00,28079002,30,59,1.52
4818,2001-05-06 04:00:00,28079002,30,59,1.07
4819,2001-05-07 04:00:00,28079002,30,59,1.87
4820,2001-05-08 04:00:00,28079002,30,59,1.95
4821,2001-05-09 04:00:00,28079002,30,59,2.55
4822,2001-05-10 04:00:00,28079002,30,59,3.11
4823,2001-05-12 04:00:00,28079002,30,59,4.58
4824,2001-05-13 04:00:00,28079002,30,59,2.78
4825,2001-05-14 04:00:00,28079002,30,59,3.79
4826,2001-05-15 04:00:00,28079002,30,59,1.76
4827,2001-05-16 04:00:00,28079002,30,59,2.24
4828,2001-05-17 04:00:00,28079002,30,59,2.19
4829,2001-05-18 04:00:00,28079002,30,59,1.28
4830,2001-05-19 04:00:00,28079002,30,59,1.18
4831,2001-05-20 04:00:00,28079002,30,59,1.43
4832,2001-05-21 04:00:00,28079002,30,59,2.52
4833,2001-05-22 04:00:00,28079002,30,59,2.74
4834,2001-05-23 04:00:00,28079002,30,59,2.33
4835,2001-05-24 04:00:00,28079002,30,59,1.51
4836,2001-05-25 04:00:00,28079002,30,59,1.98
4837,2001-05-26 04:00:00,28079002,30,59,1.47
4838,2001-05-27 04:00:00,28079002,30,59,1.31
4839,2001-05-28 04:00:00,28079002,30,59,2.07
4840,2001-05-29 04:00:00,28079002,30,59,2.99
